cell_specimen_id,axon.total_length,all_neurites.total_length,basal_dendrite.total_length,dendrite.total_length,dendrite.total_surface_area,axon.total_surface_area,all_neurites.total_surface_area,basal_dendrite.total_surface_area,dendrite.total_volume,axon.total_volume,all_neurites.total_volume,basal_dendrite.total_volume,dendrite.num_tips,axon.num_tips,all_neurites.num_tips,basal_dendrite.num_tips,dendrite.num_nodes,axon.num_nodes,all_neurites.num_nodes,basal_dendrite.num_nodes,dendrite.num_branches,axon.num_branches,all_neurites.num_branches,basal_dendrite.num_branches
681793778,6305.752334,8774.027979,2467.903346,2467.903346,4031.137746,4545.079876,8848.099155,4031.137746,532.9041802,261.3763515,1164.734395,532.9041802,27,67,94,27,1806,4489,6296,1806,52,133,186,52
682332013,10893.2443,13235.31055,2341.006516,2341.006516,3995.692809,7830.024778,13100.13588,3995.692809,550.0080241,447.8774173,3094.824749,550.0080241,20,132,152,20,1459,6289,7749,1459,34,263,302,34
682454193,14454.49723,17176.55749,2722.06026,2722.06026,4445.324678,10391.96186,16069.75517,4445.324678,584.8257693,594.7897922,2886.962998,584.8257693,20,193,213,20,1817,9430,11248,1817,33,385,424,33
683899155,5859.570422,9004.233353,3143.803154,3143.803154,6890.347443,4320.88658,11879.6271,6890.347443,1273.213392,259.3564379,3020.749256,1273.213392,22,54,76,22,1989,3814,5804,1989,42,107,150,42
685624703,15080.86719,17709.05244,2628.185247,2628.185247,5134.812347,11010.96072,17328.70002,5134.812347,846.33405,648.8526973,3620.487177,846.33405,21,139,160,21,1865,9710,11576,1865,38,277,318,38
685636842,10071.31387,12652.99471,2580.290347,2580.290347,5152.303575,7239.224143,13295.43177,5152.303575,867.2133793,414.083621,2723.914111,867.2133793,27,120,147,27,2166,8469,10636,2166,49,239,292,49
685707621,11361.14492,15086.41065,3725.265731,3725.265731,6821.13002,8170.322979,16369.32815,6821.13002,1045.004623,468.1367607,3898.81619,1045.004623,29,86,115,29,2375,7043,9419,2375,53,171,228,53
687907602,5048.107153,7442.589371,2393.687357,2393.687357,3655.283206,3628.561244,7987.101088,3655.283206,449.1095399,207.5537032,1536.47972,449.1095399,28,64,92,28,1500,3403,4904,1500,50,127,182,50
688115867,7905.543808,11927.72387,4021.396273,4021.396273,6982.040537,5682.476422,13778.06399,6982.040537,996.3305606,325.0376513,3195.643216,996.3305606,25,77,102,25,2637,5179,7817,2637,45,153,202,45
688145929,14137.06428,18180.97394,4042.562625,4042.562625,6476.911889,10335.6754,18013.31622,6476.911889,837.5101539,610.680177,3397.38774,837.5101539,27,109,136,27,2981,9498,12480,2981,48,217,270,48
688958418,12794.52964,14873.69869,2077.953419,2077.953419,3417.325617,9196.661831,13200.56719,3417.325617,463.7046654,526.0490568,1735.361987,463.7046654,17,208,225,17,1222,9190,10413,1222,29,415,448,29
689030611,10925.97487,13554.62584,2628.650967,2628.650967,5833.385124,7853.591535,14730.18285,5833.385124,1102.063526,449.2278732,3174.449691,1102.063526,23,144,167,23,2026,7659,9686,2026,41,287,332,41
689098357,6386.392763,9276.688238,2889.702509,2889.702509,5701.122321,4711.448221,12475.63474,5701.122321,974.9814141,282.9357117,5704.782785,974.9814141,29,114,143,29,1949,4107,6057,1949,52,227,284,52
689211404,5963.366183,9015.872485,3052.506302,3052.506302,5041.54653,4288.634273,10758.08708,5041.54653,672.6692417,245.7075816,3459.317288,672.6692417,21,56,77,21,1952,3736,5689,1952,37,111,152,37
689280134,5762.202639,7514.963783,1752.761144,1752.761144,3226.588015,4146.252911,7904.487679,3226.588015,502.7613969,238.3442795,1475.564913,502.7613969,13,86,99,13,1148,3841,4990,1148,23,171,196,23
689656936,9390.988906,13821.69438,4429.641735,4429.641735,7136.438263,6750.20901,14377.56942,7136.438263,949.124286,386.1119554,1975.165918,949.124286,49,124,173,49,2548,5459,8008,2548,94,247,344,94
691511791,1631.509733,4256.351874,2623.675191,2623.675191,4168.046845,1173.350757,5455.174055,4168.046845,544.1009833,67.18005898,706.6708374,544.1009833,20,26,46,20,1858,1135,2994,1858,38,51,90,38
691665864,14463.71139,18087.10369,3623.124827,3623.124827,6993.661465,10396.46367,19281.139,6993.661465,1125.82477,594.6777217,4633.291279,1125.82477,48,149,197,48,2158,7748,9907,2158,89,297,392,89
691685873,20548.60948,23756.70875,3208.099269,3208.099269,6213.760066,14770.2665,22095.81444,6213.760066,1006.51047,844.859244,3492.398748,1006.51047,46,233,279,46,2401,14618,17020,2401,86,465,556,86
691719142,5013.839585,9116.262431,4101.191132,4101.191132,2768.92415,3224.363532,6603.570683,2768.92415,434.9508081,183.8779865,1645.529977,434.9508081,53,73,126,53,2990,3443,6434,2990,105,145,250,105
692015490,15671.60592,18960.56975,3287.567295,3287.567295,6001.7174,11264.69391,18781.11508,6001.7174,898.135685,644.3404914,4466.645115,898.135685,22,113,135,22,1935,10534,12470,1935,39,225,268,39
692044280,7158.452429,8811.543659,1652.350566,1652.350566,3318.350603,5145.469829,9049.365548,3318.350603,549.4538025,294.3208742,1800.122417,549.4538025,12,44,56,12,1081,4832,5914,1081,21,87,110,21
692083084,14688.1704,18161.87526,3473.70486,3473.70486,6015.685728,10561.76101,17689.35727,6015.685728,869.6587556,605.0458095,3245.630396,869.6587556,30,224,254,30,2223,9497,11721,2223,55,447,506,55
692286150,7922.504584,11578.94072,3655.30475,3655.30475,8121.942751,6448.878145,14910.11941,8121.942751,1522.437618,432.9421584,2398.139435,1522.437618,34,114,148,34,2696,6150,8847,2696,67,227,294,67
692565557,14050.57468,16712.79753,2662.222857,2662.222857,5228.988409,10099.52761,16781.08011,5228.988409,871.6549175,577.6944676,4090.793661,871.6549175,22,126,148,22,1934,9926,11861,1934,39,251,294,39
692777680,6740.795047,9061.180472,2319.148655,2319.148655,3688.476725,4845.259207,8853.331421,3688.476725,475.8024913,277.1488267,1228.129482,475.8024913,24,140,164,24,1748,5192,6941,1748,48,279,326,48
692821749,16119.80429,19222.82142,3103.017134,3103.017134,5198.032235,11587.12218,19410.53296,5198.032235,710.1179341,662.8045176,6168.358944,710.1179341,25,156,181,25,2259,11425,13685,2259,41,311,360,41
692824134,14269.44926,17662.03638,3392.587116,3392.587116,6204.752751,10257.98968,17550.38279,6204.752751,977.1198883,586.8948013,3233.519544,977.1198883,29,213,242,29,2394,9436,11831,2394,53,425,482,53
692846027,17750.59439,20610.13898,2859.544587,2859.544587,6347.887814,12759.06333,20384.6937,6347.887814,1208.936335,729.8184225,4322.079682,1208.936335,23,228,251,23,1993,12002,13996,1993,42,455,500,42
693009119,15647.45897,18934.58154,3286.737315,3286.737315,6650.774848,11247.33716,18692.21901,6650.774848,1212.887788,643.3476858,3044.017107,1212.887788,21,101,122,21,2194,9786,11981,2194,37,201,242,37
693085460,9372.981755,12698.62946,3325.100221,3325.100221,4897.126743,6737.265535,12112.67845,4897.126743,574.9078269,385.3715886,1566.966433,574.9078269,30,120,150,30,2382,6468,8851,2382,56,239,298,56
693265371,3799.697941,6802.45833,3002.760389,3002.760389,4357.768565,2741.640725,7551.951559,4357.768565,509.3398111,160.818351,1246.621824,509.3398111,31,61,92,31,2127,2530,4658,2127,59,121,182,59
694146546,4354.148385,7862.812609,3508.137788,3508.137788,6541.341452,3129.74618,9974.762572,6541.341452,1025.517898,179.0214815,1565.252617,1025.517898,36,59,95,36,2592,3090,5683,2592,69,117,188,69
694162255,2943.663519,5839.415316,2894.221018,2894.221018,5722.988458,2115.894738,9730.301134,5722.988458,932.6115988,121.029179,5558.551673,932.6115988,20,27,47,20,2161,1921,4083,2161,36,53,92,36
694183636,8082.68566,11037.17516,2953.595821,2953.595821,6077.58429,5809.805348,12325.86705,6077.58429,1063.215037,332.3208659,2023.949412,1063.215037,36,115,151,36,2136,5941,8078,2136,69,229,300,69
694220357,14502.52766,16722.13028,2219.602616,2219.602616,4321.835658,10576.01663,16024.74996,4321.835658,690.3167613,622.3915777,2992.466601,690.3167613,21,181,202,21,1529,9858,11388,1529,36,361,402,36
694419620,10742.18934,12185.37809,1443.188749,1443.188749,3646.578662,7846.68841,12190.87881,3646.578662,790.3479858,462.7231768,2304.990475,790.3479858,13,121,134,13,940,6501,7442,940,23,241,266,23
694437359,8569.570974,10064.09062,1494.519648,1494.519648,2708.622811,6246.896479,10333.70554,2708.622811,405.3748151,367.4445324,2988.397364,405.3748151,14,91,105,14,1080,5205,6286,1080,22,181,208,22
694689662,7346.265624,11682.21721,4334.626693,4334.626693,7263.459191,5280.857162,13565.33397,7263.459191,1183.027943,302.1001641,3368.228161,1183.027943,34,109,143,34,2960,4968,7929,2960,64,217,284,64
694734857,6902.51464,10399.95027,3496.50015,3496.50015,7513.498521,4963.805155,12866.14434,7513.498521,1413.82761,284.3875671,2219.693009,1413.82761,39,111,150,39,2588,4867,7456,2588,75,221,298,75
695316536,4962.976557,8539.614068,3576.637511,3576.637511,5708.671212,3609.190767,10054.2726,5708.671212,747.5232588,237.3227847,2221.662425,747.5232588,34,59,93,34,2697,3775,6473,2697,65,117,184,65
696115308,8922.98195,13647.96342,4724.981473,4724.981473,6886.689398,8703.253456,16242.66631,6886.689398,815.1502207,693.6288267,2644.8416,815.1502207,75,102,177,75,3300,6626,9927,3300,148,203,352,148
697502029,24631.37234,29563.67798,4932.305643,4932.305643,8437.330905,17704.94174,27756.49305,8437.330905,1178.563704,1012.722668,4499.448026,1178.563704,39,235,274,39,3620,16196,19817,3620,69,469,546,69
697787349,13740.12315,17482.91217,3742.789021,3742.789021,6073.82397,10168.12333,17873.83051,6073.82397,799.4804939,615.1013811,4317.528441,799.4804939,35,124,159,35,2631,10011,12643,2631,64,247,316,64
697795277,26916.68698,29209.43603,2290.958472,2290.958472,4048.447706,19350.30756,25194.48176,4048.447706,593.9999615,1107.331739,5527.336002,593.9999615,19,264,283,19,1563,17795,19359,1563,33,527,564,33
697799017,5468.556245,7382.603594,1912.830854,1912.830854,3438.478465,5513.840562,9557.001873,3438.478465,554.8989179,453.9247123,1943.698206,554.8989179,14,58,72,14,1343,3797,5141,1343,25,115,142,25
697810838,11955.36661,15045.33035,3089.614172,3089.614172,4925.859632,8814.719187,14398.15269,4925.859632,640.1753647,523.1219465,2139.654973,640.1753647,30,177,207,30,2176,8376,10553,2176,56,353,412,56
698042345,11122.12164,14116.94162,2994.065659,2994.065659,5453.559448,7994.540988,14646.61057,5453.559448,829.0022654,457.2877445,3448.293966,829.0022654,23,137,160,23,2184,7880,10065,2184,41,273,318,41
698086962,24684.68394,26766.45791,2079.635765,2079.635765,3523.92612,17743.26193,21764.3959,3523.92612,556.6473116,1014.914582,2150.041434,556.6473116,21,334,355,21,1414,16849,18264,1414,39,667,708,39
698570301,22780.55067,25198.40552,2416.934348,2416.934348,4802.033453,16377.33446,22107.79685,4802.033453,790.0818808,937.3747559,3064.881311,790.0818808,18,288,306,18,1562,14818,16381,1562,30,575,610,30
698586385,17393.56029,21937.4411,4543.880807,4543.880807,7798.665883,12545.11634,21838.31949,7798.665883,1082.576953,722.2204359,4150.715167,1082.576953,45,192,237,45,3127,11730,14858,3127,83,383,472,83
699448311,16111.8721,19044.59291,2932.72081,2932.72081,4973.584482,11588.33061,18229.8108,4973.584482,688.5834068,665.0015971,3873.064457,688.5834068,23,200,223,23,1831,9924,11756,1831,38,399,444,38
699495755,12627.90281,14853.22526,2224.967327,2224.967327,3900.873964,9076.891067,14714.79016,3900.873964,562.5363778,519.198169,4064.423837,562.5363778,22,166,188,22,1506,8407,9914,1506,36,331,374,36
700390241,2396.105397,5409.178511,3011.545198,3011.545198,4531.438227,1721.950169,6468.857073,4531.438227,553.1459034,98.48604234,911.3305486,553.1459034,27,44,71,27,2366,1703,4070,2366,52,87,140,52
700413526,5501.425822,8298.120796,2795.580777,2795.580777,4205.246347,3954.405071,8463.442162,4205.246347,510.2374912,226.1919701,1095.367868,510.2374912,16,76,92,16,1963,3430,5394,1963,31,151,182,31
701075567,22271.47818,26656.98209,4385.50391,4385.50391,8986.430579,16463.62955,27436.63704,8986.430579,1671.535099,992.6693972,7181.830843,1671.535099,35,251,286,35,2956,14295,17252,2956,66,501,570,66
701140434,25780.64379,30176.31837,4395.674578,4395.674578,7523.038272,19101.25405,27766.32021,7523.038272,1041.491218,1156.83162,4197.941833,1041.491218,35,271,306,35,3007,18184,21192,3007,66,541,610,66
702051128,8504.83978,12150.33001,3643.935719,3643.935719,8144.40382,6221.462825,15354.00252,8144.40382,1620.298875,368.0706088,3653.719195,1620.298875,25,117,142,25,2155,5739,7895,2155,45,233,282,45
703283610,10247.33803,13455.71301,3208.374981,3208.374981,5499.614736,7405.389799,15159.52825,5499.614736,783.5532837,428.0923914,5615.202986,783.5532837,25,129,154,25,2287,7402,9690,2287,43,257,306,43
703565379,13593.43553,16692.31758,3098.88205,3098.88205,5376.699632,9772.59864,17025.52605,5376.699632,761.809342,559.258852,5146.769985,761.809342,22,110,132,22,1938,8504,10443,1938,39,219,262,39
704047023,7376.397688,8968.461925,1592.064237,1592.064237,3413.714393,5808.524435,10364.72405,3413.714393,651.0862083,389.1632571,2751.973155,651.0862083,21,105,126,21,1047,4908,5956,1047,36,209,250,36
705217315,2402.277695,6471.502068,4068.412784,4068.412784,6683.162361,1726.748557,9160.521595,6683.162361,889.1462002,98.77001745,2064.953071,889.1462002,40,26,66,40,2980,1737,4718,2980,75,51,130,75
705278421,8930.972833,10858.44102,1926.598861,1926.598861,3026.722887,6419.741101,9925.031731,3026.722887,386.0148645,367.2230945,1364.317636,386.0148645,22,118,140,22,1523,6374,7898,1523,40,235,278,40
705570328,11766.25503,13341.46304,1575.208013,1575.208013,2436.263498,8457.541744,11344.87427,2436.263498,302.4164129,483.7713878,1265.253552,302.4164129,18,142,160,18,1071,7586,8658,1071,32,283,318,32
705817510,25804.86959,30137.40349,4331.479132,4331.479132,7229.338142,18548.44734,28199.94516,7229.338142,1003.076284,1060.971188,7218.662254,1003.076284,30,274,304,30,2618,16409,19028,2618,53,547,606,53
707162377,6538.19784,10519.45028,3980.503448,3980.503448,7216.37883,4699.633064,12932.47643,7216.37883,1071.665369,268.8190113,3031.415622,1071.665369,26,66,92,26,2789,4236,7026,2789,47,131,182,47
707179690,7115.7337,9920.608119,2804.874419,2804.874419,5873.75192,5352.188818,12053.34096,5873.75192,1091.872883,332.6403638,2832.682858,1091.872883,21,87,108,21,1594,4317,5912,1594,39,173,214,39
707403326,33058.76816,36918.42444,3857.291539,3857.291539,6381.757206,28408.42647,36322.07636,6381.757206,872.3734552,2021.131296,5502.80443,872.3734552,33,415,448,33,2657,22039,24697,2657,59,829,894,59
707424705,4827.62503,9100.890967,4273.265937,4273.265937,8353.608659,3470.079488,14026.42278,8353.608659,1380.583962,198.4885467,5860.374964,1380.583962,32,44,76,32,2897,3053,5951,2897,57,87,150,57
707666779,21982.04306,25777.22036,3795.177305,3795.177305,5826.227877,15802.66451,24775.22615,5826.227877,718.9246495,904.3038458,9103.001138,718.9246495,63,204,267,63,2337,13099,15437,2337,120,407,532,120
708221965,15165.52171,18639.15564,3472.440484,3472.440484,5816.066261,10900.92239,17918.16399,5816.066261,791.4895172,623.532761,3392.597612,791.4895172,28,146,174,28,2378,9910,12289,2378,50,291,346,50
709153201,19224.16557,22486.6899,3262.524327,3262.524327,7275.2671,14221.71996,22706.12298,7275.2671,1422.941035,858.7050552,4526.095107,1422.941035,23,232,255,23,2235,12781,15017,2235,42,463,508,42
709219898,5146.850987,7053.604847,1905.786221,1905.786221,3292.261369,5543.1499,9712.712032,3292.261369,470.9044892,475.4325932,2448.194282,470.9044892,21,62,83,21,1239,3254,4494,1239,38,123,164,38
710338421,11530.87574,15319.29947,3787.316337,3787.316337,6421.447101,8319.313179,15989.24017,6421.447101,882.7006472,479.3178659,3573.013502,882.7006472,23,104,127,23,2558,6705,9264,2558,41,207,252,41
710730520,21368.09966,23306.91255,1938.812887,1938.812887,3344.341082,15359.31309,19489.88977,3344.341082,473.9353507,878.552709,2402.714189,473.9353507,17,225,242,17,1334,15079,16414,1334,29,449,482,29
710743304,25855.26998,29821.23774,3965.967757,3965.967757,7762.905453,18584.93921,27881.31571,7762.905453,1265.604775,1063.079333,4963.70827,1265.604775,40,303,343,40,3038,18982,22021,3038,74,605,684,74
710784375,13742.39783,15879.57431,2136.81468,2136.81468,3289.345602,9877.986075,13760.12886,3289.345602,415.5835106,565.0208035,1818.534527,415.5835106,22,282,304,22,1470,9999,11470,1470,40,563,606,40
710920450,3468.064933,6134.617678,2666.552744,2666.552744,4480.542232,2551.133835,7868.052746,4480.542232,611.8498174,155.8834744,1941.280291,611.8498174,29,50,79,29,1965,2513,4479,1965,53,99,156,53
711212623,12420.57249,14771.29793,2348.241948,2348.241948,4749.576774,8927.862782,14323.39438,4749.576774,806.6134269,510.6737512,2170.696205,806.6134269,24,117,141,24,1691,9082,10774,1691,43,233,280,43
711464852,15075.57995,18514.42525,3438.845296,3438.845296,5927.599079,10837.73137,17651.4057,5927.599079,853.858752,620.1374582,2797.920165,853.858752,24,77,101,24,2201,9499,11701,2201,44,153,200,44
711483278,27462.01714,28700.35953,1238.342391,1238.342391,2380.475571,19739.59903,24223.78611,2380.475571,391.7002257,1129.105065,5451.603583,391.7002257,14,233,247,14,873,16380,17254,873,21,465,492,21
711528753,20623.23519,22804.71605,2181.480868,2181.480868,5055.052045,14840.06418,20878.67273,5055.052045,1124.743542,856.3047507,3902.639418,1124.743542,18,192,210,18,1596,15329,16926,1596,33,383,418,33
711571947,9570.42125,12216.18741,2644.416611,2644.416611,4622.973047,6879.184333,12164.77928,4622.973047,665.3989567,393.4893438,1966.027018,665.3989567,21,98,119,21,1815,6676,8492,1815,37,195,236,37
711770582,39376.18626,43160.8415,3783.96079,3783.96079,8106.385325,41245.32609,50123.14043,8106.385325,1535.412594,3467.472818,6275.32945,1535.412594,37,465,502,37,2717,23009,25727,2717,70,929,1002,70
711903629,39790.70017,42678.62418,2885.392918,2885.392918,4900.655346,28601.412,34123.81243,4900.655346,689.9005938,1636.000767,3215.098039,689.9005938,31,413,444,31,1798,27528,29327,1798,58,825,886,58
713132614,16243.91888,18906.3673,2660.647875,2660.647875,5199.139843,11676.0704,17513.11899,5199.139843,934.5531237,667.8712268,2449.873831,934.5531237,23,166,189,23,1912,10485,12398,1912,41,331,376,41
713442456,19861.01235,23689.80733,3828.794987,3828.794987,7997.548203,14278.24789,23569.78247,7997.548203,1395.085052,817.1399591,4443.653376,1395.085052,36,247,283,36,2740,13523,16264,2740,67,493,564,67
714046701,26684.42673,29452.22969,2767.802961,2767.802961,5461.132363,19182.84356,25336.29229,5461.132363,892.038824,1097.613663,2789.109363,892.038824,25,380,405,25,1744,17189,18934,1744,44,759,808,44
714228701,21162.40255,24279.24579,3116.843242,3116.843242,4820.087538,15240.06747,21482.2076,4820.087538,599.8476766,874.9404942,3533.834852,599.8476766,24,250,274,24,1783,12666,14450,1783,40,499,546,40
714485370,18609.04911,21934.94311,3325.893992,3325.893992,7000.662802,15053.05469,22651.10924,7000.662802,1269.952122,1004.279642,3055.75315,1269.952122,27,156,183,27,2344,13087,15432,2344,50,311,364,50
714601733,15177.42089,16704.64419,1527.223298,1527.223298,3552.960069,11031.02265,15884.78471,3552.960069,706.721564,646.5382136,3565.008189,706.721564,17,186,203,17,1103,10667,11771,1103,29,371,404,29
714755043,6713.639115,9240.377627,2526.738512,2526.738512,5167.077263,5746.08986,11898.787,5167.077263,921.4624992,407.0885326,3127.516008,921.4624992,21,67,88,21,1789,4678,6468,1789,39,133,174,39
714936352,12795.36211,15972.71887,3176.217988,3176.217988,4897.250216,9197.260211,15585.91027,4897.250216,612.7201717,526.0832841,3399.56569,612.7201717,27,121,148,27,1987,7887,9875,1987,46,241,294,46
715159651,12379.24645,15025.64187,2645.88557,2645.88557,3906.383405,8898.157774,13110.0143,3906.383405,461.5752267,508.9746247,1327.223437,461.5752267,24,141,165,24,1880,8669,10550,1880,45,281,328,45
716298521,23198.78803,25535.61423,2336.826205,2336.826205,3519.517874,20534.25663,24763.13645,3519.517874,425.2395594,1507.747309,2972.477739,425.2395594,22,248,270,22,1707,16424,18132,1707,41,495,538,41
716832846,15288.72622,18924.90226,3636.176037,3636.176037,6875.05302,10990.78822,18926.55907,6875.05302,1066.799927,628.8553158,3329.435868,1066.799927,38,113,151,38,2099,9562,11662,2099,71,225,300,71
717637005,13565.75675,15133.179,1567.422248,1567.422248,2447.506516,13973.61796,17447.47124,2447.506516,309.3999003,1160.47628,3042.63801,309.3999003,26,141,167,26,940,7641,8582,940,47,281,332,47
717675736,22037.06244,25691.47354,3654.411101,3654.411101,5492.688168,15840.16113,22113.04055,5492.688168,664.915517,906.0572166,2600.434042,664.915517,56,225,281,56,2387,13545,15933,2387,107,449,560,107
718135969,14324.41473,17213.2397,2888.824974,2888.824974,4864.934243,10301.18381,16199.31026,4864.934243,684.1933322,590.4531877,2997.213329,684.1933322,21,115,136,21,1716,9199,10916,1716,38,229,270,38
718188717,16113.92359,19474.01974,3358.833224,3358.833224,5349.26203,11617.26776,18533.4851,5349.26203,702.0195295,668.4028336,4305.98795,702.0195295,22,177,199,22,2027,9182,11210,2027,38,353,396,38
718195284,10883.79607,14793.79029,3909.197236,3909.197236,8152.183963,7823.233422,17245.96864,8152.183963,1469.092451,447.4889517,4066.145688,1469.092451,29,86,115,29,2536,6565,9102,2536,52,171,228,52
718202813,5929.544013,9820.363782,3890.416349,3890.416349,6724.484163,4262.134885,12453.58066,6724.484163,949.2606292,243.7941154,4093.760258,949.2606292,24,56,80,24,2622,3636,6259,2622,43,111,158,43
718205473,6521.319616,9080.332441,2559.012826,2559.012826,4173.990871,4687.501057,9542.263121,4173.990871,546.3256049,268.1250605,1597.431404,546.3256049,13,56,69,13,1388,4203,5592,1388,20,111,136,20
718237581,15864.60477,20060.04575,4195.440979,4195.440979,9300.836985,15215.24195,25542.00013,9300.836985,1747.957566,1201.62318,4508.443186,1747.957566,23,163,186,23,2699,9446,12146,2699,41,325,370,41
718257664,13498.42562,17999.26897,4500.245201,4500.245201,8267.358628,9703.222439,19550.49982,8267.358628,1251.708731,555.0892442,4265.176456,1251.708731,29,158,187,29,2965,7912,10878,2965,50,315,372,50
718494231,2562.714378,6527.089514,3964.105543,3964.105543,6574.266036,1842.069867,9776.117933,6574.266036,884.5034433,105.3663964,3105.998669,884.5034433,27,33,60,27,2947,1794,4742,2947,47,65,118,47
718618263,16076.15714,17900.82817,1824.031226,1824.031226,3624.657561,16749.43227,20689.64867,3624.657561,628.2811628,1402.742373,2431.398809,628.2811628,18,160,178,18,1235,9907,11143,1235,33,319,354,33
718636190,4275.64767,10332.81609,6055.069876,6055.069876,9963.969117,3159.390347,15564.34312,9963.969117,1383.833432,190.3934888,7833.959854,1383.833432,41,46,87,41,3411,2150,5562,3411,77,91,172,77
718640845,25522.90827,32319.79149,6795.679879,6795.679879,10522.82843,18906.55605,30678.95339,10522.82843,1324.096964,1144.64403,4395.061527,1324.096964,44,338,382,44,4491,15904,20396,4491,81,675,762,81
718643723,20707.36398,24517.34637,3809.982393,3809.982393,6436.505193,14954.69021,22859.47425,6436.505193,887.9399913,863.2706906,4094.173074,887.9399913,23,187,210,23,2285,12457,14743,2285,40,373,418,40
718644056,23429.92568,28329.13886,4898.662391,4898.662391,7351.700188,16841.81209,26430.58668,7351.700188,900.9746117,963.3935559,6478.123925,900.9746117,40,215,255,40,3344,13869,17214,3344,73,429,508,73
718647510,12478.62142,14427.02006,1948.398634,1948.398634,3388.85817,8993.608404,13541.96055,3388.85817,475.4316427,528.0651649,2776.412438,475.4316427,14,137,151,14,1421,8434,9856,1421,22,273,300,22
718656998,14293.43059,17111.05608,2815.355549,2815.355549,6594.767496,10274.06644,18009.40273,6594.767496,1524.751475,587.6766005,3960.944653,1524.751475,19,141,160,19,1599,7637,9237,1599,33,281,318,33
718872930,8272.621847,10653.91894,2381.297097,2381.297097,3662.296902,5946.736265,11259.73272,3662.296902,453.3380799,340.1875254,3707.09488,453.3380799,26,95,121,26,1379,5055,6435,1379,46,189,240,46
720186469,5166.087322,7971.485321,2804.797695,2804.797695,5511.677876,3725.708674,10046.06087,5511.677876,896.2519786,214.491971,2218.032007,896.2519786,22,54,76,22,2055,3898,5954,2055,38,107,150,38
720207494,6074.698122,7952.681463,1877.983342,1877.983342,3529.02023,4366.471136,9656.206179,3529.02023,563.262604,249.762149,4220.976209,563.262604,19,64,83,19,1266,3946,5213,1266,33,127,164,33
720318238,12964.15533,14641.00521,1674.72709,1674.72709,4186.255247,9648.001734,14906.03636,4186.255247,921.649672,588.9087955,3321.832487,921.649672,18,161,179,18,921,7360,8282,921,32,321,356,32
720678722,14838.52186,16958.68128,2120.159414,2120.159414,3806.172307,10666.88412,15687.27355,3806.172307,556.9268837,610.2833751,3173.298993,556.9268837,19,124,143,19,1462,10357,11820,1462,33,247,284,33
722795299,16337.07734,18959.37437,2622.297031,2622.297031,4085.286195,12013.39021,17523.08855,4085.286195,532.2919993,722.9034082,3394.618435,532.2919993,19,146,165,19,1895,10832,12728,1895,31,291,328,31
722821387,10243.855,13506.8909,3261.67393,3261.67393,7064.527678,7363.246085,15989.17723,7064.527678,1402.368287,421.1776761,5423.251813,1402.368287,29,117,146,29,2178,6148,8327,2178,54,233,290,54
728756295,6585.147066,9073.401768,2487.279118,2487.279118,3865.581803,4733.379999,9149.447725,3865.581803,494.4198776,270.7493359,1495.076128,494.4198776,20,87,107,20,1477,4413,5891,1477,36,173,212,36
729135271,21874.44877,26472.61167,4598.1629,4598.1629,7446.285762,15737.50345,24752.32392,7446.285762,982.1178946,906.309279,4819.692568,982.1178946,29,220,249,29,3068,13766,16835,3068,53,439,496,53
730744363,15282.72462,17704.461,2420.588384,2420.588384,3724.119075,11001.55476,16365.6245,3724.119075,461.6141085,631.0196249,3988.736168,461.6141085,23,203,226,23,1624,9010,10635,1624,39,405,450,39
730796336,2720.117246,4755.912285,2035.502848,2035.502848,3383.769273,1955.210481,5650.097985,3383.769273,530.2802601,111.8380395,1113.577797,530.2802601,29,29,58,29,1365,1828,3194,1365,56,57,114,56
731651186,6191.457914,11072.61598,4879.975453,4879.975453,7909.401512,4450.397654,13783.61147,7909.401512,1063.324632,254.5627458,3644.889108,1063.324632,31,67,98,31,3333,4635,7969,3333,58,133,194,58
731683221,20268.07783,23975.24921,3705.451974,3705.451974,5628.099044,14568.78228,20950.65309,5628.099044,691.7635315,833.3455416,2741.10327,691.7635315,29,275,304,29,2264,12392,14657,2264,54,549,606,54
731733715,4820.917241,7628.659741,2807.7425,2807.7425,4459.959623,3483.082768,9667.06226,4459.959623,578.0960793,208.1140103,4510.486718,578.0960793,22,53,75,22,1412,2651,4064,1412,40,105,148,40
731765828,11037.86298,16348.15935,5309.237145,5309.237145,7633.964131,7933.976161,17299.83913,7633.964131,891.9450642,453.8234364,4524.649758,891.9450642,35,119,154,35,3395,6776,10172,3395,64,237,306,64
731882356,12302.02292,14738.16223,2436.139305,2436.139305,3606.407993,11701.95624,15967.63635,3606.407993,425.2637243,914.3059488,2226.064794,425.2637243,23,108,131,23,1474,7587,9062,1474,42,215,260,42
731917470,7055.748343,9575.438311,2518.896485,2518.896485,4691.252662,6700.59975,12329.12557,4691.252662,721.3088225,522.8942379,2509.86842,721.3088225,23,66,89,23,1304,3733,5038,1304,39,131,176,39
736884821,7163.983271,9458.470386,2293.150481,2293.150481,3774.437422,5585.687547,9705.915403,3774.437422,531.7346745,356.7643854,1335.520765,531.7346745,31,102,133,31,1694,5354,7049,1694,61,203,264,61
738041476,5943.239069,9667.730681,3723.769343,3723.769343,6961.338513,5181.068159,12302.73162,6961.338513,1097.360908,373.9338115,1645.338751,1097.360908,49,77,126,49,2472,4106,6579,2472,96,153,250,96
